2440|Bill Nighy|1949-12-12|Surrey, England, UK |From Wikipedia, the free encyclopedia  William Francis "Bill" Nighy (pronounced /ˈnaɪ/ ny;\nborn 12 December 1949) is a British actor and comedian. He worked in\ntheatre and television before his first cinema role in 1981, and made\nhis name in television with The Men's Room in 1991, in which he\nplayed the womanizer Prof. Mark Carleton, whose extra-marital affairs\nkept him "vital". He became known around the world in 2003\nas Billy Mack, the aging pop star in Love Actually, and in the same\nyear played James Mortmain, the eccentric husband struggling to keep\nhis family afloat in a decaying English castle, in I Capture the\nCastle.  He is also known for his roles in the films Underworld, Shaun of\nthe Dead, The Hitchhiker's Guide to the Galaxy, Pirates of the\nCaribbean, Hot Fuzz, Valkyrie, G-Force and provided voice talents in\nthe films The Magic Roundabout, Flushed Away and Rango. He recently\nplayed Rufus Scrimgeour in Harry Potter and the Deathly Hallows.  Bill Nighy is a Patron and supporter of the artistic collective\nThe Factory Theatre Company alongside other actors such as Mark\nRylance, Ewan McGregor and Richard Wilson. Other notable members\ninclude founder Alex Hassell, Catherine Bailey and Alan Morrissey.  Description above from the Wikipedia article Bill Nighy, licensed\nunder CC-BY-SA, full list of contributors on Wikipedia.
86498|Gabriel Iglesias|1976-07-15||
115974|Adam Pally|1982-03-18|New York City - New York - USA|From Wikipedia, the free encyclopedia.\n\nAdam Saul Pally (born March 18, 1982) is an American actor and comedian currently starring as Max Blum in the ABC comedy series Happy Endings.\n\nDescription above from the Wikipedia article Adam Pally, licensed under CC-BY-SA, full list of contributors on Wikipedia.
7742|Kristoffer Joner|1972-09-19|Stavanger, Norway|Kristoffer Joner (born September 19, 1972) is a Norwegian actor born in Stavanger, Norway.
932091|Ryan Guzman|1987-09-21|Abilene, Texas|Ryan Anthony Guzman is an American actor and model. He is best known for portraying Sean Asa in the fourth installment of the Step Up series. Before he began acting, he was a model.\n\nGuzman was born in Abilene, Texas, to Lisa (née Hudson) and Ray Guzman. He moved to Sacramento, California, his mother's native city, at a young age. He attended Sierra College. Guzman has a younger brother, Steven. His father is Mexican. His mother, who was born in California, has English, Scottish, German, French, and Dutch ancestry.
1226302|Jillian Bell||null|null
55636|Donald Sutherland|1935-07-17|Saint John, New Brunswick, Canada|Donald McNicol Sutherland, OC (born 17 July 1935) is a Canadian character actor with a film career spanning nearly 50 years. Some of Sutherland's more notable movie roles included offbeat warriors in such war movies as "The Dirty Dozen" in 1967, and "MASH" and "Kelly's Heroes" in 1970, as well as in such popular films as "Klute", "Invasion of the Body Snatchers", and "Ordinary People".  His more recent credits include "Reign Over Me" with Don Cheadle and Adam Sandler; "Ask the Dust," written and directed by Robert Towne; "Land of the Blind," with Ralph Fiennes; "An American Haunting," opposite Sissy Spacek; "American Gun," with Marcia Gay Harden and Forest Whitaker; and "Fierce People," directed by Griffin Dunne. He is the father of actor Kiefer Sutherland. Above description from the Wikipedia article Donald Sutherland, licensed under CC-BY-SA, full list of contributors on Wikipedia.
11160|Danny Trejo|1944-05-16|Echo Park - Los Angeles - California - USA|Dan "Danny" Trejo born May 16, 1944 - Height: 5' 7" (1,70 m)) is an American actor who has appeared in numerous Hollywood films, often as hypermasculine characters, villains and anti-heroes. Some of his notable films include Heat, Con Air, Machete and Desperado, the latter two with frequent collaborator Robert Rodriguez. Early life\n\nDan Trejo was born in- the Echo Park neighborhood of Los Angeles, California. He is the son of Alice Rivera and Dan Trejo, a construction worker. He is of Alice Rivera and Dan Trejo, a construction worker. He is of Mexican descent. He is a second cousin of filmmaker Robert Rodriguez, though the two were unaware that they were related until the filming of Desperado.\n\nThroughout the 1960s, Trejo was in and out of jail and prison in California. There are conflicting accounts of his prison chronology. By one account, his final stint in custody ended in 1972; by another account, he did time in a juvenile offenders' camp and six California prisons between 1959 and 1969. He recalled that his last prison term was five years. While serving in San Quentin Prison, he became a champion boxer in lightweight and welterweight divisions within that prison.During this time, Trejo became a member of a twelve-step program, which he credits with his success in overcoming drug addiction. In 2011, he recalled that he had been sober for 42 years. Upon his final release he enrolled in Pitzer College located in Claremont, California but subsequently left after one semester of attendance.\n\nPersonal life\n\nTrejo is married to Debbie Shreve. He has four children: Danny Boy (b. 1981), Gilbert (b. 1988), Danielle (b. 1990), Jose (b. 1991) who are all from previous relationships. He also has a daughter Esmeralda M. Trejo who is married and has three children in Austin, Texas.\n\nDescription above from the Wikipedia article Danny Trejo, licensed under CC-BY-SA, full list of contributors on Wikipedia.
996701|Miles Teller|1987-02-20|Downingtown, Pennsylvania, USA|Milles Alexander Teller was born in Downingtown, Pennsylvania, the son of Merry (ne Flowers), a real estate agent, and Mike Teller, a nuclear plant engineer. His parents are from Carneys Point, New Jersey. He has two older sisters.His paternal grandfather was of Russian Jewish descent, while his other ancestry is English, Irish, Polish, and French. He lived in several places as a child, because of his father's career, spending time in Citrus County, Florida, after moving from Cape May, New Jersey. Teller attended Lecanto High School where he played the saxophone, was a drummer for a church youth group band, and was president of the drama club. He earned a Bachelor of Fine Arts from Tisch School of the Arts at New York University.\n\nHe was in a near-fatal car accident in 2007, leaving him with multiple scars on his face and neck.\n\nBefore making his feature film debut Teller appeared in many short films. He made his debut in 2010's Rabbit Hole. Teller appeared in the stage musical Footloose in high school. Years later, he was cast in the film remake of Footloose starring Kenny Wormald, in which he played the same character as in his high school musical.\n\nIn 2013, he starred in 21 Over, written and directed by Jon Lucas and Scott Moore. That year, he began reaching critical success after starring in the James Ponsoldt film, The Spectacular Now, for which he won the Dramatic Special Jury Award for Acting at the 2013 Sundance Film Festival, with co-star Shailene Woodley. In 2013, he appeared in an in-depth interview and photo shoot in Hero magazine.\n\nIn 2014, he co-starred in the comedy That Awkward Moment, alongside Zac Efron and Michael B. Jordan, appeared in the science fiction film Divergent, co-starring again with Shailene Woodley, and starred as a drummer in the well-reviewed drama Whiplash, which premiered at the 2014 Sundance Film Festival and opened in theaters in October 2014. In January 2014, Teller was cast to portray Dan Aykroyd in Steven Conrad's untitled John Belushi biopic.In February 2014, he was cast in a new film version of the Fantastic Four as Mister Fantastic.
88029|Alison Brie|1982-12-29|Hollywood, California, USA|Alison Brie Schermerhorn (born December 29, 1982), better known by her stage name Alison Brie, is an American actress. She is best known for portraying Annie Edison on the NBC sitcom Community and Trudy Campbell on the AMC drama Mad Men. She has also starred in films such as Scream 4 (2011) and The Five-Year Engagement (2012).\n\nEarly life\n\nBrie was born in Hollywood, California. Her mother, Joanne (née Brenner), works at a non-profit child care agency called Para los Niños ("For the Children"), and her father, Charles Terry Schermerhorn, is a musician and freelance entertainment reporter. Brie's mother is Jewish and her father has Dutch, Scottish, and Irish ancestry. Brie has stated that, while being raised by her divorced parents, she occasionally attended her father's "Christian-Hindu hybrid church", the Self-Realization Fellowship, with her father, while her mother "would always make sure we knew we were Jewish".\n\nBrie began her career acting onstage at the Jewish Community Center in Southern California. She graduated from the California Institute of the Arts with a bachelor's in theater in 2005.[Prior to becoming a movie actress, Brie worked as a clown at birthday parties and performed in theater in California. For a time, she studied at the Royal Scottish Academy of Music and Drama in Scotland.
56734|Chloë Grace Moretz|1997-02-10| Atlanta, Georgia, USA|Chloë Grace Moretz (born February 10, 1997) is an American actress. Her big break came in 2010, when she starred as Mindy Macready aka Hit-Girl in Kick-Ass. Some of her other film credits are (500) Days of Summer, Diary of a Wimpy Kid, Let Me In, Hugo, Dark Shadows, Carrie, If I Stay and The Equalizer.
1247|Matthew Goode|1978-04-03|Exeter, Devon, England, UK|Matthew William Goode (born 3 April 1978) is an English actor. His notable films have included Match Point, Watchmen, Brideshead Revisited and A Single Man.\n\nDescription above from the Wikipedia article Matthew Goode, licensed under CC-BY-SA, full list of contributors on Wikipedia.
19137|Lou Ferrigno|1951-11-09|Brooklyn, New York, U.S.|From Wikipedia, the free encyclopedia. Louis Jude "Lou" Ferrigno (born November 9, 1951 ) is an American actor, fitness trainer/consultant, and retired professional bodybuilder. As a bodybuilder, Ferrigno won an IFBB Mr. America title and two consecutive IFBB Mr. Universe titles, and appeared in the bodybuilding documentary Pumping Iron. As an actor, he is best known for portraying the title role in the CBS television series The Incredible Hulk. He has also appeared in European-produced fantasy-adventures such as Sinbad of the Seven Seas and Hercules, and as himself in the sitcom The King of Queens and the 2009 comedy I Love You, Man.\n\nDescription above from the Wikipedia article Lou Ferrigno, licensed under CC-BY-SA,full list of contributors on Wikipedia.
